;Prim_key;Nom_Action;Code_ABBR;Code_ISIN;Date;Ouverture;Fermeture;Volume
4899;FR0000120404ACp191209;Accor Hotels;ACp;FR0000120404;19-12-09;38.77;38.72;307569
4900;FR0000120404ACp191210;Accor Hotels;ACp;FR0000120404;19-12-10;38.69;38.74;483356
4901;FR0000120404ACp191211;Accor Hotels;ACp;FR0000120404;19-12-11;38.79;39.26;592002
4902;FR0000120404ACp191212;Accor Hotels;ACp;FR0000120404;19-12-12;39.24;39.82;720238
4903;FR0000120404ACp191213;Accor Hotels;ACp;FR0000120404;19-12-13;40.44;40.79;1236779
4904;FR0000120404ACp191216;Accor Hotels;ACp;FR0000120404;19-12-16;40.93;41.63;942196
4905;FR0000120404ACp191217;Accor Hotels;ACp;FR0000120404;19-12-17;41.95;42.25;2413275
4906;FR0000120404ACp191218;Accor Hotels;ACp;FR0000120404;19-12-18;42.03;41.4;1680722
4907;FR0000120404ACp191219;Accor Hotels;ACp;FR0000120404;19-12-19;41.36;41.35;1615977
4908;FR0000120404ACp191220;Accor Hotels;ACp;FR0000120404;19-12-20;41.3;41.14;1685316
4909;FR0000120404ACp191223;Accor Hotels;ACp;FR0000120404;19-12-23;41.3;41.99;838705
4910;FR0000120404ACp191224;Accor Hotels;ACp;FR0000120404;19-12-24;41.84;42.02;113443
4911;FR0000120404ACp191227;Accor Hotels;ACp;FR0000120404;19-12-27;42.07;42.21;492650
4912;FR0000120404ACp191230;Accor Hotels;ACp;FR0000120404;19-12-30;42.06;41.97;693540
4913;FR0000120404ACp191231;Accor Hotels;ACp;FR0000120404;19-12-31;41.86;41.75;224245
4914;FR0000120404ACp200102;Accor Hotels;ACp;FR0000120404;20-01-02;42.12;41.76;575627
4915;FR0000120404ACp200103;Accor Hotels;ACp;FR0000120404;20-01-03;41.66;41.21;798710
4916;FR0000120404ACp200106;Accor Hotels;ACp;FR0000120404;20-01-06;40.76;40.25;1237182
4917;FR0000120404ACp200107;Accor Hotels;ACp;FR0000120404;20-01-07;40.37;40.35;1040740
4918;FR0000120404ACp200108;Accor Hotels;ACp;FR0000120404;20-01-08;40.15;40.4;842284
4919;FR0000120404ACp200109;Accor Hotels;ACp;FR0000120404;20-01-09;40.71;40.58;989133
4920;FR0000120404ACp200110;Accor Hotels;ACp;FR0000120404;20-01-10;40.6;40.48;697862
4921;FR0000120404ACp200113;Accor Hotels;ACp;FR0000120404;20-01-13;40.44;40.34;478344
4922;FR0000120404ACp200114;Accor Hotels;ACp;FR0000120404;20-01-14;40.32;41.01;1138355
4923;FR0000120404ACp200115;Accor Hotels;ACp;FR0000120404;20-01-15;41.01;40.58;865529
4924;FR0000120404ACp200116;Accor Hotels;ACp;FR0000120404;20-01-16;40.71;40.26;1124347
4925;FR0000120404ACp200117;Accor Hotels;ACp;FR0000120404;20-01-17;40.39;40.2;815182
4926;FR0000120404ACp200120;Accor Hotels;ACp;FR0000120404;20-01-20;40.3;39.38;853572
4927;FR0000120404ACp200121;Accor Hotels;ACp;FR0000120404;20-01-21;39.24;38.84;1096402
4928;FR0000120404ACp200122;Accor Hotels;ACp;FR0000120404;20-01-22;38.89;38.59;777505
4929;FR0000120404ACp200123;Accor Hotels;ACp;FR0000120404;20-01-23;38.35;37.73;1266494
4930;FR0000120404ACp200124;Accor Hotels;ACp;FR0000120404;20-01-24;37.98;38.18;1334245
4931;FR0000120404ACp200127;Accor Hotels;ACp;FR0000120404;20-01-27;37.0;36.85;1867873
4932;FR0000120404ACp200128;Accor Hotels;ACp;FR0000120404;20-01-28;37.05;37.27;1117370
4933;FR0000120404ACp200129;Accor Hotels;ACp;FR0000120404;20-01-29;37.23;37.53;1292194
4934;FR0000120404ACp200130;Accor Hotels;ACp;FR0000120404;20-01-30;37.1;37.28;1144538
4935;FR0000120404ACp200131;Accor Hotels;ACp;FR0000120404;20-01-31;37.49;37.03;1220473
4936;FR0000120404ACp200203;Accor Hotels;ACp;FR0000120404;20-02-03;37.14;37.41;973974
4937;FR0000120404ACp200204;Accor Hotels;ACp;FR0000120404;20-02-04;37.58;37.74;954600
4938;FR0000120404ACp200205;Accor Hotels;ACp;FR0000120404;20-02-05;37.66;38.48;1356847
4939;FR0000120404ACp200206;Accor Hotels;ACp;FR0000120404;20-02-06;38.77;38.67;791139
4940;FR0000120404ACp200207;Accor Hotels;ACp;FR0000120404;20-02-07;38.48;38.03;756272
4941;FR0000120404ACp200210;Accor Hotels;ACp;FR0000120404;20-02-10;37.94;37.78;675119
4942;FR0000120404ACp200211;Accor Hotels;ACp;FR0000120404;20-02-11;38.2;38.15;828958
4943;FR0000120404ACp200212;Accor Hotels;ACp;FR0000120404;20-02-12;38.19;38.64;995459
4944;FR0000120404ACp200213;Accor Hotels;ACp;FR0000120404;20-02-13;38.5;38.69;823815
4945;FR0000120404ACp200214;Accor Hotels;ACp;FR0000120404;20-02-14;38.55;38.51;965452
4946;FR0000120404ACp200217;Accor Hotels;ACp;FR0000120404;20-02-17;38.51;38.75;667863
4947;FR0000120404ACp200218;Accor Hotels;ACp;FR0000120404;20-02-18;38.54;38.76;1057164
4948;FR0000120404ACp200219;Accor Hotels;ACp;FR0000120404;20-02-19;38.97;38.94;811425
4949;FR0000120404ACp200220;Accor Hotels;ACp;FR0000120404;20-02-20;38.85;38.99;1093845
4950;FR0000120404ACp200221;Accor Hotels;ACp;FR0000120404;20-02-21;38.43;38.5;1455524
4951;FR0000120404ACp200224;Accor Hotels;ACp;FR0000120404;20-02-24;37.0;36.36;2722967
4952;FR0000120404ACp200225;Accor Hotels;ACp;FR0000120404;20-02-25;36.3;35.22;2195877
4953;FR0000120404ACp200226;Accor Hotels;ACp;FR0000120404;20-02-26;34.71;34.56;1829752
4954;FR0000120404ACp200227;Accor Hotels;ACp;FR0000120404;20-02-27;33.75;33.33;2245324
4955;FR0000120404ACp200228;Accor Hotels;ACp;FR0000120404;20-02-28;31.97;32.67;2574843
4956;FR0000120404ACp200302;Accor Hotels;ACp;FR0000120404;20-03-02;33.29;33.08;2702293
4957;FR0000120404ACp200303;Accor Hotels;ACp;FR0000120404;20-03-03;33.62;33.13;1846481
4958;FR0000120404ACp200304;Accor Hotels;ACp;FR0000120404;20-03-04;33.19;33.04;2063895
4959;FR0000120404ACp200305;Accor Hotels;ACp;FR0000120404;20-03-05;33.33;32.0;2649601
4960;FR0000120404ACp200306;Accor Hotels;ACp;FR0000120404;20-03-06;31.0;30.76;2812830
4961;FR0000120404ACp200309;Accor Hotels;ACp;FR0000120404;20-03-09;26.2;27.47;3334665
4962;FR0000120404ACp200310;Accor Hotels;ACp;FR0000120404;20-03-10;28.02;26.88;3609771
4963;FR0000120404ACp200311;Accor Hotels;ACp;FR0000120404;20-03-11;27.1;26.35;3111179
4964;FR0000120404ACp200312;Accor Hotels;ACp;FR0000120404;20-03-12;23.0;22.79;6312406
4965;FR0000120404ACp200313;Accor Hotels;ACp;FR0000120404;20-03-13;23.48;24.27;4222489
4966;FR0000120404ACp200316;Accor Hotels;ACp;FR0000120404;20-03-16;21.91;24.16;4215144
4967;FR0000120404ACp200317;Accor Hotels;ACp;FR0000120404;20-03-17;25.2;24.06;3291408
4968;FR0000120404ACp200318;Accor Hotels;ACp;FR0000120404;20-03-18;24.22;21.96;3268720
4969;FR0000120404ACp200319;Accor Hotels;ACp;FR0000120404;20-03-19;22.14;22.68;3027733
4970;FR0000120404ACp200320;Accor Hotels;ACp;FR0000120404;20-03-20;26.06;26.13;4759994
4971;FR0000120404ACp200323;Accor Hotels;ACp;FR0000120404;20-03-23;25.15;24.2;1726700
4972;FR0000120404ACp200324;Accor Hotels;ACp;FR0000120404;20-03-24;26.2;26.01;1288264
4973;FR0000120404ACp200325;Accor Hotels;ACp;FR0000120404;20-03-25;26.98;26.84;1674042
4974;FR0000120404ACp200326;Accor Hotels;ACp;FR0000120404;20-03-26;26.0;29.13;1415800
4975;FR0000120404ACp200327;Accor Hotels;ACp;FR0000120404;20-03-27;28.43;26.26;1693100
4976;FR0000120404ACp200330;Accor Hotels;ACp;FR0000120404;20-03-30;26.3;24.96;937615
4977;FR0000120404ACp200331;Accor Hotels;ACp;FR0000120404;20-03-31;25.35;25.0;1299220
4978;FR0000120404ACp200401;Accor Hotels;ACp;FR0000120404;20-04-01;25.2;23.97;1157357
4979;FR0000120404ACp200402;Accor Hotels;ACp;FR0000120404;20-04-02;24.17;23.0;889766
4980;FR0000120404ACp200403;Accor Hotels;ACp;FR0000120404;20-04-03;23.5;22.21;986894
4981;FR0000120404ACp200406;Accor Hotels;ACp;FR0000120404;20-04-06;24.0;25.08;1701947
4982;FR0000120404ACp200407;Accor Hotels;ACp;FR0000120404;20-04-07;26.03;27.53;1634311
4983;FR0000120404ACp200408;Accor Hotels;ACp;FR0000120404;20-04-08;28.56;28.27;1051666
4984;FR0000120404ACp200409;Accor Hotels;ACp;FR0000120404;20-04-09;28.63;28.64;990955
4985;FR0000120404ACp200410;Accor Hotels;ACp;FR0000120404;20-04-10;28.63;28.64;990955
4986;FR0000120404ACp200413;Accor Hotels;ACp;FR0000120404;20-04-13;28.63;28.64;990955
4987;FR0000120404ACp200414;Accor Hotels;ACp;FR0000120404;20-04-14;28.01;27.59;907178
4988;FR0000120404ACp200415;Accor Hotels;ACp;FR0000120404;20-04-15;27.17;25.66;1378290
4989;FR0000120404ACp200416;Accor Hotels;ACp;FR0000120404;20-04-16;25.88;24.57;1474307
4990;FR0000120404ACp200417;Accor Hotels;ACp;FR0000120404;20-04-17;25.63;26.84;1678788
4991;FR0000120404ACp200420;Accor Hotels;ACp;FR0000120404;20-04-20;27.0;26.07;857084
4992;FR0000120404ACp200421;Accor Hotels;ACp;FR0000120404;20-04-21;25.8;25.63;546995
4993;FR0000120404ACp200422;Accor Hotels;ACp;FR0000120404;20-04-22;26.07;25.75;679810
4994;FR0000120404ACp200423;Accor Hotels;ACp;FR0000120404;20-04-23;25.59;25.63;705500
4995;FR0000120404ACp200424;Accor Hotels;ACp;FR0000120404;20-04-24;25.2;24.6;579651
4996;FR0000120404ACp200427;Accor Hotels;ACp;FR0000120404;20-04-27;25.37;25.44;871245
4997;FR0000120404ACp200428;Accor Hotels;ACp;FR0000120404;20-04-28;25.4;25.87;790739
4998;FR0000120404ACp200429;Accor Hotels;ACp;FR0000120404;20-04-29;25.81;26.87;799820
4999;FR0000120404ACp200430;Accor Hotels;ACp;FR0000120404;20-04-30;26.26;25.32;1117502
5000;FR0000120404ACp200501;Accor Hotels;ACp;FR0000120404;20-05-01;26.26;25.32;1117502
5001;FR0000120404ACp200504;Accor Hotels;ACp;FR0000120404;20-05-04;24.61;23.7;1131489
5002;FR0000120404ACp200505;Accor Hotels;ACp;FR0000120404;20-05-05;24.19;24.11;866276
5003;FR0000120404ACp200506;Accor Hotels;ACp;FR0000120404;20-05-06;24.15;23.0;922271
5004;FR0000120503ENp;Bouygues;ENp;FR0000120503;----;29.7;28.11;1471791
5005;FR0000120503ENp0;Bouygues;ENp;FR0000120503;----0;27.7;26.16;1413263
5006;FR0000120503ENp0320;Bouygues;ENp;FR0000120503;-03-20;28.59;26.72;2496427
5007;FR0000120503ENp0420;Bouygues;ENp;FR0000120503;-04-20;29.7;28.11;1471791
5008;FR0000120503ENp0520;Bouygues;ENp;FR0000120503;-05-20;26.72;27.53;1072015
5009;FR0000120503ENp180312;Bouygues;ENp;FR0000120503;18-03-12;41.07;40.76;455063
5010;FR0000120503ENp180313;Bouygues;ENp;FR0000120503;18-03-13;40.99;40.7;842833
5011;FR0000120503ENp180314;Bouygues;ENp;FR0000120503;18-03-14;40.66;40.72;585342
5012;FR0000120503ENp180315;Bouygues;ENp;FR0000120503;18-03-15;41.0;41.5;906087
5013;FR0000120503ENp180316;Bouygues;ENp;FR0000120503;18-03-16;41.56;41.7;1363533
5014;FR0000120503ENp180319;Bouygues;ENp;FR0000120503;18-03-19;41.65;41.36;538526
5015;FR0000120503ENp180320;Bouygues;ENp;FR0000120503;18-03-20;41.42;41.43;454858
5016;FR0000120503ENp180321;Bouygues;ENp;FR0000120503;18-03-21;41.4;40.95;539641
5017;FR0000120503ENp180322;Bouygues;ENp;FR0000120503;18-03-22;40.74;39.99;950475
5018;FR0000120503ENp180323;Bouygues;ENp;FR0000120503;18-03-23;39.7;39.76;954036
5019;FR0000120503ENp180326;Bouygues;ENp;FR0000120503;18-03-26;39.85;39.35;665081
5020;FR0000120503ENp180327;Bouygues;ENp;FR0000120503;18-03-27;40.0;40.25;1075670
5021;FR0000120503ENp180328;Bouygues;ENp;FR0000120503;18-03-28;40.0;40.34;875327
5022;FR0000120503ENp180329;Bouygues;ENp;FR0000120503;18-03-29;40.58;40.71;757945
5023;FR0000120503ENp180403;Bouygues;ENp;FR0000120503;18-04-03;40.27;40.77;786314
5024;FR0000120503ENp180404;Bouygues;ENp;FR0000120503;18-04-04;40.88;40.52;691573
5025;FR0000120503ENp180405;Bouygues;ENp;FR0000120503;18-04-05;41.04;41.71;733356
5026;FR0000120503ENp180406;Bouygues;ENp;FR0000120503;18-04-06;41.68;41.57;446340
5027;FR0000120503ENp180409;Bouygues;ENp;FR0000120503;18-04-09;41.6;41.73;346825
5028;FR0000120503ENp180410;Bouygues;ENp;FR0000120503;18-04-10;41.97;42.1;528062
5029;FR0000120503ENp180411;Bouygues;ENp;FR0000120503;18-04-11;42.05;41.6;543220
5030;FR0000120503ENp180412;Bouygues;ENp;FR0000120503;18-04-12;41.64;41.84;426266
5031;FR0000120503ENp180413;Bouygues;ENp;FR0000120503;18-04-13;42.0;42.32;690829
5032;FR0000120503ENp180416;Bouygues;ENp;FR0000120503;18-04-16;42.23;42.21;683626
5033;FR0000120503ENp180417;Bouygues;ENp;FR0000120503;18-04-17;42.33;42.36;807398
5034;FR0000120503ENp180418;Bouygues;ENp;FR0000120503;18-04-18;42.39;42.59;452980
5035;FR0000120503ENp180419;Bouygues;ENp;FR0000120503;18-04-19;42.47;42.86;794905
5036;FR0000120503ENp180420;Bouygues;ENp;FR0000120503;18-04-20;42.8;42.82;743105
5037;FR0000120503ENp180423;Bouygues;ENp;FR0000120503;18-04-23;42.82;42.9;531416
5038;FR0000120503ENp180424;Bouygues;ENp;FR0000120503;18-04-24;42.84;42.54;1205521
5039;FR0000120503ENp180425;Bouygues;ENp;FR0000120503;18-04-25;42.3;41.73;923474
5040;FR0000120503ENp180426;Bouygues;ENp;FR0000120503;18-04-26;41.79;42.18;1050764
5041;FR0000120503ENp180427;Bouygues;ENp;FR0000120503;18-04-27;42.22;42.17;635484
5042;FR0000120503ENp180430;Bouygues;ENp;FR0000120503;18-04-30;42.16;42.25;840051
5043;FR0000120503ENp180502;Bouygues;ENp;FR0000120503;18-05-02;41.08;41.33;1162615
5044;FR0000120503ENp180503;Bouygues;ENp;FR0000120503;18-05-03;41.39;41.5;656812
5045;FR0000120503ENp180504;Bouygues;ENp;FR0000120503;18-05-04;41.72;42.24;955748
5046;FR0000120503ENp180507;Bouygues;ENp;FR0000120503;18-05-07;42.19;42.82;885768
5047;FR0000120503ENp180508;Bouygues;ENp;FR0000120503;18-05-08;42.67;42.79;1018443
5048;FR0000120503ENp180509;Bouygues;ENp;FR0000120503;18-05-09;42.75;43.08;823438
5049;FR0000120503ENp180510;Bouygues;ENp;FR0000120503;18-05-10;43.0;42.87;434524
5050;FR0000120503ENp180511;Bouygues;ENp;FR0000120503;18-05-11;42.91;43.02;412913
5051;FR0000120503ENp180514;Bouygues;ENp;FR0000120503;18-05-14;42.96;42.53;584300
5052;FR0000120503ENp180515;Bouygues;ENp;FR0000120503;18-05-15;42.4;42.07;1246457
5053;FR0000120503ENp180516;Bouygues;ENp;FR0000120503;18-05-16;42.1;41.55;870000
5054;FR0000120503ENp180517;Bouygues;ENp;FR0000120503;18-05-17;41.02;41.42;1259252
5055;FR0000120503ENp180518;Bouygues;ENp;FR0000120503;18-05-18;40.8;40.67;1649661
5056;FR0000120503ENp180521;Bouygues;ENp;FR0000120503;18-05-21;40.78;40.08;1022474
5057;FR0000120503ENp180522;Bouygues;ENp;FR0000120503;18-05-22;40.48;41.9;1886303
5058;FR0000120503ENp180523;Bouygues;ENp;FR0000120503;18-05-23;41.8;41.77;1194195
5059;FR0000120503ENp180524;Bouygues;ENp;FR0000120503;18-05-24;41.83;40.89;1268677
5060;FR0000120503ENp180525;Bouygues;ENp;FR0000120503;18-05-25;41.15;40.42;928197
5061;FR0000120503ENp180528;Bouygues;ENp;FR0000120503;18-05-28;40.73;40.44;549549
5062;FR0000120503ENp180529;Bouygues;ENp;FR0000120503;18-05-29;40.27;39.82;978292
5063;FR0000120503ENp180530;Bouygues;ENp;FR0000120503;18-05-30;39.88;39.72;854429
5064;FR0000120503ENp180531;Bouygues;ENp;FR0000120503;18-05-31;39.89;39.54;1783373
5065;FR0000120503ENp180601;Bouygues;ENp;FR0000120503;18-06-01;39.82;39.79;763672
5066;FR0000120503ENp180604;Bouygues;ENp;FR0000120503;18-06-04;40.01;39.92;578095
5067;FR0000120503ENp180605;Bouygues;ENp;FR0000120503;18-06-05;39.93;39.52;561670
5068;FR0000120503ENp180606;Bouygues;ENp;FR0000120503;18-06-06;39.61;39.82;846056
5069;FR0000120503ENp180607;Bouygues;ENp;FR0000120503;18-06-07;39.94;39.62;591781
5070;FR0000120503ENp180608;Bouygues;ENp;FR0000120503;18-06-08;39.39;39.18;703510
5071;FR0000120503ENp180611;Bouygues;ENp;FR0000120503;18-06-11;39.24;39.36;818858
5072;FR0000120503ENp180612;Bouygues;ENp;FR0000120503;18-06-12;39.56;39.1;750054
5073;FR0000120503ENp180613;Bouygues;ENp;FR0000120503;18-06-13;39.1;38.7;1163915
5074;FR0000120503ENp180614;Bouygues;ENp;FR0000120503;18-06-14;38.51;38.87;1052995
5075;FR0000120503ENp180615;Bouygues;ENp;FR0000120503;18-06-15;38.95;38.49;1580955
5076;FR0000120503ENp180618;Bouygues;ENp;FR0000120503;18-06-18;38.37;38.24;850822
5077;FR0000120503ENp180619;Bouygues;ENp;FR0000120503;18-06-19;37.85;38.17;905621
5078;FR0000120503ENp180620;Bouygues;ENp;FR0000120503;18-06-20;38.19;37.82;1019225
5079;FR0000120503ENp180621;Bouygues;ENp;FR0000120503;18-06-21;37.92;37.48;999610
5080;FR0000120503ENp180622;Bouygues;ENp;FR0000120503;18-06-22;37.61;38.1;951080
5081;FR0000120503ENp180625;Bouygues;ENp;FR0000120503;18-06-25;38.0;37.64;647698
5082;FR0000120503ENp180626;Bouygues;ENp;FR0000120503;18-06-26;37.88;37.62;776910
5083;FR0000120503ENp180627;Bouygues;ENp;FR0000120503;18-06-27;37.5;37.25;1034939
5084;FR0000120503ENp180628;Bouygues;ENp;FR0000120503;18-06-28;37.17;36.7;930994
5085;FR0000120503ENp180629;Bouygues;ENp;FR0000120503;18-06-29;36.96;36.91;967441
5086;FR0000120503ENp180702;Bouygues;ENp;FR0000120503;18-07-02;36.63;36.82;954163
5087;FR0000120503ENp180703;Bouygues;ENp;FR0000120503;18-07-03;36.99;37.06;712167
5088;FR0000120503ENp180704;Bouygues;ENp;FR0000120503;18-07-04;36.99;37.3;705181
5089;FR0000120503ENp180705;Bouygues;ENp;FR0000120503;18-07-05;37.38;37.67;755840
5090;FR0000120503ENp180706;Bouygues;ENp;FR0000120503;18-07-06;37.75;37.95;698007
5091;FR0000120503ENp180709;Bouygues;ENp;FR0000120503;18-07-09;38.1;38.01;711259
5092;FR0000120503ENp180710;Bouygues;ENp;FR0000120503;18-07-10;38.0;38.21;624812
5093;FR0000120503ENp180711;Bouygues;ENp;FR0000120503;18-07-11;38.01;37.53;771331
5094;FR0000120503ENp180712;Bouygues;ENp;FR0000120503;18-07-12;37.63;37.72;623918
5095;FR0000120503ENp180713;Bouygues;ENp;FR0000120503;18-07-13;38.05;37.94;881012
5096;FR0000120503ENp180716;Bouygues;ENp;FR0000120503;18-07-16;38.0;37.64;673653
5097;FR0000120503ENp180717;Bouygues;ENp;FR0000120503;18-07-17;37.6;37.07;647790
5098;FR0000120503ENp180718;Bouygues;ENp;FR0000120503;18-07-18;37.2;36.84;757861
5099;FR0000120503ENp180719;Bouygues;ENp;FR0000120503;18-07-19;36.79;36.66;725558
5100;FR0000120503ENp180720;Bouygues;ENp;FR0000120503;18-07-20;36.64;36.5;702909
5101;FR0000120503ENp180723;Bouygues;ENp;FR0000120503;18-07-23;36.36;36.48;532481
5102;FR0000120503ENp180724;Bouygues;ENp;FR0000120503;18-07-24;36.6;36.76;853877
5103;FR0000120503ENp180725;Bouygues;ENp;FR0000120503;18-07-25;36.89;36.56;547361
5104;FR0000120503ENp180726;Bouygues;ENp;FR0000120503;18-07-26;36.82;36.99;848865
5105;FR0000120503ENp180727;Bouygues;ENp;FR0000120503;18-07-27;37.4;37.59;731809
5106;FR0000120503ENp180730;Bouygues;ENp;FR0000120503;18-07-30;37.6;37.55;436297
5107;FR0000120503ENp180731;Bouygues;ENp;FR0000120503;18-07-31;37.49;37.61;531843
5108;FR0000120503ENp180801;Bouygues;ENp;FR0000120503;18-08-01;37.62;37.24;428591
5109;FR0000120503ENp180802;Bouygues;ENp;FR0000120503;18-08-02;37.1;37.03;635481
5110;FR0000120503ENp180803;Bouygues;ENp;FR0000120503;18-08-03;37.1;37.56;614510
5111;FR0000120503ENp180806;Bouygues;ENp;FR0000120503;18-08-06;37.6;37.4;327142
5112;FR0000120503ENp180807;Bouygues;ENp;FR0000120503;18-08-07;37.5;37.54;636194
5113;FR0000120503ENp180808;Bouygues;ENp;FR0000120503;18-08-08;37.49;37.34;403718
5114;FR0000120503ENp180809;Bouygues;ENp;FR0000120503;18-08-09;37.33;37.38;384950
5115;FR0000120503ENp180810;Bouygues;ENp;FR0000120503;18-08-10;37.12;37.16;666822
5116;FR0000120503ENp180813;Bouygues;ENp;FR0000120503;18-08-13;37.03;36.95;463312
5117;FR0000120503ENp180814;Bouygues;ENp;FR0000120503;18-08-14;37.05;37.0;538688
5118;FR0000120503ENp180815;Bouygues;ENp;FR0000120503;18-08-15;37.1;36.28;657974
5119;FR0000120503ENp180816;Bouygues;ENp;FR0000120503;18-08-16;36.46;36.57;453820
5120;FR0000120503ENp180817;Bouygues;ENp;FR0000120503;18-08-17;36.64;36.49;349907
5121;FR0000120503ENp180820;Bouygues;ENp;FR0000120503;18-08-20;36.59;36.66;425144
5122;FR0000120503ENp180821;Bouygues;ENp;FR0000120503;18-08-21;36.62;37.28;577061
5123;FR0000120503ENp180822;Bouygues;ENp;FR0000120503;18-08-22;37.22;37.58;522533
5124;FR0000120503ENp180823;Bouygues;ENp;FR0000120503;18-08-23;37.67;37.5;380859
5125;FR0000120503ENp180824;Bouygues;ENp;FR0000120503;18-08-24;37.47;37.42;314937
5126;FR0000120503ENp180827;Bouygues;ENp;FR0000120503;18-08-27;37.53;37.43;345379
5127;FR0000120503ENp180828;Bouygues;ENp;FR0000120503;18-08-28;37.49;36.93;788318
5128;FR0000120503ENp180829;Bouygues;ENp;FR0000120503;18-08-29;37.05;37.36;705735
5129;FR0000120503ENp180830;Bouygues;ENp;FR0000120503;18-08-30;38.7;39.0;2238756
5130;FR0000120503ENp180831;Bouygues;ENp;FR0000120503;18-08-31;38.59;38.03;1244383
5131;FR0000120503ENp180903;Bouygues;ENp;FR0000120503;18-09-03;38.02;36.97;1334169
5132;FR0000120503ENp180904;Bouygues;ENp;FR0000120503;18-09-04;37.01;36.03;1512458
5133;FR0000120503ENp180905;Bouygues;ENp;FR0000120503;18-09-05;35.94;35.45;1218950
5134;FR0000120503ENp180906;Bouygues;ENp;FR0000120503;18-09-06;35.47;35.1;1080322
5135;FR0000120503ENp180907;Bouygues;ENp;FR0000120503;18-09-07;35.21;35.66;1022854
5136;FR0000120503ENp180910;Bouygues;ENp;FR0000120503;18-09-10;35.65;35.98;626685
5137;FR0000120503ENp180911;Bouygues;ENp;FR0000120503;18-09-11;35.99;36.02;714490
5138;FR0000120503ENp180912;Bouygues;ENp;FR0000120503;18-09-12;35.93;36.05;612962
5139;FR0000120503ENp180913;Bouygues;ENp;FR0000120503;18-09-13;36.09;36.08;706452
5140;FR0000120503ENp180914;Bouygues;ENp;FR0000120503;18-09-14;36.33;36.23;391855
5141;FR0000120503ENp180917;Bouygues;ENp;FR0000120503;18-09-17;36.16;36.34;339312
5142;FR0000120503ENp180918;Bouygues;ENp;FR0000120503;18-09-18;36.25;36.2;570673
5143;FR0000120503ENp180919;Bouygues;ENp;FR0000120503;18-09-19;36.2;36.41;716703
5144;FR0000120503ENp180920;Bouygues;ENp;FR0000120503;18-09-20;36.35;36.82;899510
5145;FR0000120503ENp180921;Bouygues;ENp;FR0000120503;18-09-21;36.76;37.1;1446774
5146;FR0000120503ENp180924;Bouygues;ENp;FR0000120503;18-09-24;37.05;36.9;608606
5147;FR0000120503ENp180925;Bouygues;ENp;FR0000120503;18-09-25;36.9;36.53;809014
5148;FR0000120503ENp180926;Bouygues;ENp;FR0000120503;18-09-26;37.66;37.5;973077
5149;FR0000120503ENp180927;Bouygues;ENp;FR0000120503;18-09-27;37.34;37.5;756926
5150;FR0000120503ENp180928;Bouygues;ENp;FR0000120503;18-09-28;37.4;37.23;995655
5151;FR0000120503ENp181001;Bouygues;ENp;FR0000120503;18-10-01;37.2;37.18;603006
5152;FR0000120503ENp181002;Bouygues;ENp;FR0000120503;18-10-02;37.0;36.78;702910
5153;FR0000120503ENp181003;Bouygues;ENp;FR0000120503;18-10-03;36.83;37.02;657342
5154;FR0000120503ENp181004;Bouygues;ENp;FR0000120503;18-10-04;36.9;36.93;742768
5155;FR0000120503ENp181005;Bouygues;ENp;FR0000120503;18-10-05;36.89;36.7;521446
5156;FR0000120503ENp181008;Bouygues;ENp;FR0000120503;18-10-08;36.52;36.57;499758
5157;FR0000120503ENp181009;Bouygues;ENp;FR0000120503;18-10-09;36.61;36.28;597799
5158;FR0000120503ENp181010;Bouygues;ENp;FR0000120503;18-10-10;36.49;36.22;919359
5159;FR0000120503ENp181011;Bouygues;ENp;FR0000120503;18-10-11;35.76;36.01;948059
5160;FR0000120503ENp181012;Bouygues;ENp;FR0000120503;18-10-12;36.41;35.52;659049
5161;FR0000120503ENp181015;Bouygues;ENp;FR0000120503;18-10-15;35.38;35.61;638627
5162;FR0000120503ENp181016;Bouygues;ENp;FR0000120503;18-10-16;35.67;36.76;954021
5163;FR0000120503ENp181017;Bouygues;ENp;FR0000120503;18-10-17;36.84;36.65;697425
5164;FR0000120503ENp181018;Bouygues;ENp;FR0000120503;18-10-18;36.5;36.43;646203
5165;FR0000120503ENp181019;Bouygues;ENp;FR0000120503;18-10-19;34.25;32.11;4445046
